EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5331293,EASTERN UINTA MOUNTAINS (ZONE), ,11/01/2003,0,Winter Weather, , ,0,0,0,0,UT,MST, ,1164079,Z,23,GJT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/02/2003,430, , , , ,"","A series of disturbances moved across eastern Utah resulting in significant snowfall across the mountains of northeast and east-central Utah. Widespread snow amounts ranged from 2 to 8 inches. This was the first significant snow event of the season for the Tavaputs Plateau.",1
5380231,W SALT LAKE T X W/E TOOLE T X E (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,3,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",2
5380228,NE BOX ELDER T X NE/W WEBER/DAVIS (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,2,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",3
5380227,C W BOX ELDER/C W XE TOOLE/X W SALT LAKE/X NW UTAH (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,5,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",4
5380229,P NC WEBER/P C MORGAN/P W C SUMMIT/P SC WASATCH (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,6,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",5
5380230,RICH/CACHE T NW/P E C WEBER/MOST OF MORGAN/NW SUMMIT/NE SALT LAKE/X NE BOX ELDER (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,7,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",6
5380232,W SUMMIT T NW/SE SALT LAKE/WASATCH X SC/E UTAH/P X E JUAB/X NW SAN PETE (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,8,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",7
5380233,W UTAH T X NW/P X E JUAB (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,UT,MST, ,2152042,Z,4,SLC,0,0,GENERAL PUBLIC, , , , , , , , ,11/01/2003,2200, , , , ,"","A snowstorm that began on Halloween continued to pound portions of Northern Utah into the first day of November. Sporadic power outages were reported along the Wasatch Front. Some of the heavier snow totals included 27 inches at Solitude, 24 inches at Brighton, 22 inches at Alta, 21 inches at Snowbird, 13 inches in Heber City, 12 inches in Mountain Green and Woodland, 11 inches in Randolph, 9 inches in Coalville, and 2-8 inches over the remainder of the Wasatch Front valleys and benches.",8
5371019,S SIERRA MTNS (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,CA,PST, ,1163520,Z,96,HNX,0,0,PARK/FOREST SERVICE, , , , , , , , ,11/01/2003,100, , , , ,"","Snow amounts were not large at the 1st of the month but they highlight a consistent snowfall in all the mountains of Interior Central California: Tuolumne Meadows reported 6" of new snow; Mammoth Mountain 3" (Southern Sierra); Wet Meadow 5", Lodgepole 4" (Tulare County Mountains) 5"; and Frazier Park 2" (Kern Mountains).",9
5371020,TULARE CTY MTNS (ZONE), ,11/01/2003,0,Heavy Snow, , ,0,0,0,0,CA,PST, ,1163520,Z,97,HNX,0,0,PARK/FOREST SERVICE, , , , , , , , ,11/01/2003,300, , , , ,"","Snow amounts were not large at the 1st of the month but they highlight a consistent snowfall in all the mountains of Interior Central California: Tuolumne Meadows reported 6" of new snow; Mammoth Mountain 3" (Southern Sierra); Wet Meadow 5", Lodgepole 4" (Tulare County Mountains) 5"; and Frazier Park 2" (Kern Mountains).",10
