EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5323383,N COLUMBIA/SE WALLA WALLA T X SE (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,WA,PST, ,1145013,Z,29,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",1
5323384,W KITTITAS/W YAKIMA/W KLICKITAT T X SW (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,50000,WA,PST, ,1145013,Z,25,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",2
5322220,ELKHEAD AND PARK MOUNTAINS (ZONE), ,11/01/2002,0,Heavy Snow, , ,0,0,0,0,CO,MST, ,1145149,Z,4,GJT,0,0,TRAINED SPOTTER, , , , , , , , ,11/01/2002,900, , , , ,"","A nearly stationary upper low over the central Rockies produced 5 to 12 inches of new snow in most northern and central mountains of western Colorado.  The heaviest reported snowfall was 14 inches at a location 5 miles south of Wolcott.  A foot of snow prevailed along the Interstate 70 corridor in eastern Eagle County.",3
5322221,FLATTOP MOUNTAINS (ZONE), ,11/01/2002,0,Heavy Snow, , ,0,0,0,0,CO,MST, ,1145149,Z,13,GJT,0,0,TRAINED SPOTTER, , , , , , , , ,11/01/2002,900, , , , ,"","A nearly stationary upper low over the central Rockies produced 5 to 12 inches of new snow in most northern and central mountains of western Colorado.  The heaviest reported snowfall was 14 inches at a location 5 miles south of Wolcott.  A foot of snow prevailed along the Interstate 70 corridor in eastern Eagle County.",4
5323385,X SE WALLA WALLA/S COLUMBIA (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,WA,PST, ,1145013,Z,30,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",5
5323386,X SW KLICKITAT (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,WA,PST, ,1145013,Z,24,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",6
5323226,BLUE MOUNTAINS (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,OR,PST, ,1145012,Z,46,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures which lasted into the first four days in November.  Some of the colder readings for the first four days of the month in degrees Fahrenheit included -9 at Seneca, -7 at Austin, -6 at Sunriver, -5 at Paulina, 0 at Madras, 6 at Joseph, and 8 at Union.  Apples growers in Wasco county lost about 60,000 dollars worth of apples due to the cold temperatures.","",7
5323299,BENTON/FRANKLIN/WALLA WALLA T SE/E KLICKITAT (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,WA,PST, ,1145013,Z,28,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",8
5323300,E KITTITAS (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,WA,PST, ,1145013,Z,26,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures into the first four days of November.  Some of the colder readings in degrees Fahrenheit included 4 at Yakima, 6 at Goldendale and Selah, 8 at Whitman Mission, 9 at Easton, and 13 at Wapato.  The Yakima Valley was hit hard by the freeze with an estimated 3.9 million boxes of apples lost.  Some of the harder hit varieties included Pink Ladies, Fujis, Braeburn, and Granny Smith.  Around $50,000 damage was also done to apples in Klickitat county.","",9
5323295,LOWER COLUMBIA BASIN (ZONE), ,11/01/2002,0,Extreme Cold/Wind Chill, , ,0,0,0,0,OR,PST, ,1145012,Z,44,PDT,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,11/04/2002,2359, , , , ,"An arctic front moved through the state on October 29th, bringing much colder temperatures which lasted into the first four days in November.  Some of the colder readings for the first four days of the month in degrees Fahrenheit included -9 at Seneca, -7 at Austin, -6 at Sunriver, -5 at Paulina, 0 at Madras, 6 at Joseph, and 8 at Union.  Apples growers in Wasco county lost about 60,000 dollars worth of apples due to the cold temperatures.","",10
