EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5722701,TANANA VALLEY (ZONE), ,11/01/1999,0,Heavy Snow, , ,0,0,0,0,AK,AST, ,2413787,Z,7,AFG,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/01/1999,1400, , , , ,"","A Low pressure center moved north just east of the Alaska-Canada Border producing areas of snow over the Southeast Upper Yukon Valley and Eastern Tanana Valley.
Zone 5: Eagle 7.0"
Zone 7: Tanacross 6.0"",1
5722702,UPPER YUKON VALLEY (ZONE), ,11/01/1999,0,Heavy Snow, , ,0,0,0,0,AK,AST, ,2413787,Z,5,AFG,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/01/1999,1400, , , , ,"","A Low pressure center moved north just east of the Alaska-Canada Border producing areas of snow over the Southeast Upper Yukon Valley and Eastern Tanana Valley.
Zone 5: Eagle 7.0"
Zone 7: Tanacross 6.0"",2
5723831,CENTRAL GULF COAST (ZONE), ,11/01/1999,0,Heavy Snow, , ,0,0,0,0,AK,AST, ,2412951,Z,17,AFC,0,0,DEPT OF HIGHWAYS, , , , , , , , ,11/01/1999,730, , , , ,"","Another 10 inches of snow was recorded in the Thompson Pass area between midnight and 7:30 am Monday.  Total snowfall during the weekend included 33 inches at Valdez and a whopping 57 inches in Thompson Pass.  About 35 miles north of the Pass, 24 inches of new snow was reported in a 24 hour period.

In the Copper River Basin, local snowfall amounts from 6 to 20 inches were reported along the Richardson Highway south of Copper Center and around Chitna (greatest amount).",3
5723832,COPPER RIVER BASIN (ZONE), ,11/01/1999,0,Heavy Snow, , ,0,0,0,0,AK,AST, ,2412951,Z,14,AFC,0,0,DEPT OF HIGHWAYS, , , , , , , , ,11/01/1999,730, , , , ,"","Another 10 inches of snow was recorded in the Thompson Pass area between midnight and 7:30 am Monday.  Total snowfall during the weekend included 33 inches at Valdez and a whopping 57 inches in Thompson Pass.  About 35 miles north of the Pass, 24 inches of new snow was reported in a 24 hour period.

In the Copper River Basin, local snowfall amounts from 6 to 20 inches were reported along the Richardson Highway south of Copper Center and around Chitna (greatest amount).",4
5722141,MACOMB (ZONE), ,11/02/1999,600,Cold/Wind Chill, , ,1,0,0,0,MI,EST, ,1088147,Z,70,DTX,0,0,NEWSPAPER, , , , , , , , ,11/02/1999,1100, , , , ,"","The body of a newborn baby - with the umbilical cord still attached - was found abandoned just outside of a church in Warren.  The discovery was made at around 11 am.  An autopsy showed that the baby was killed by exposure to cold.  Most likely, the baby boy was still alive when left outside the church.  Temperatures in the the area were near 30 degrees at 8 am, warming to around 45 by 11 am.",5
5720942,HAYWOOD (ZONE), ,11/02/1999,2100,Winter Weather, , ,0,0,0,0,NC,EST, ,2413853,Z,52,GSP,0,0,LAW ENFORCEMENT, , , , , , , , ,11/03/1999,300, , , , ,"","A strong storm system moved northeast through the Tennessee River Valley early on the 2nd. Strong southwest winds ahead of the system  reached damaging levels and blew down trees and power lines in several locations. Some traffic accidents occurred when drivers ran cars into downed trees in the road. Later in the day, after the cold front passed, a gusty northwest wind blew a few trees down along the Blue Ridge Parkway 3 miles southeast  of Spruce Pine. 

As much colder air and residual low-level moisture moved into the mountains on a strong northwest wind later in the evening,  light snow began and accumulated 1 to 3 inches in "streaks" across some of the mountains counties. The heaviest and most widespread accumulations (around 3 inches) were in Avery and Haywood counties. Schools were delayed or closed. Other counties reported amounts ranging from a trace to an inch or so. Numerous accidents occurred early in the event because of slick roads - even where accumulations were light.",6
5720945,YANCEY (ZONE), ,11/02/1999,2100,Winter Weather, , ,0,0,0,0,NC,EST, ,2413853,Z,49,GSP,0,0,LAW ENFORCEMENT, , , , , , , , ,11/03/1999,300, , , , ,"","A strong storm system moved northeast through the Tennessee River Valley early on the 2nd. Strong southwest winds ahead of the system  reached damaging levels and blew down trees and power lines in several locations. Some traffic accidents occurred when drivers ran cars into downed trees in the road. Later in the day, after the cold front passed, a gusty northwest wind blew a few trees down along the Blue Ridge Parkway 3 miles southeast  of Spruce Pine. 

As much colder air and residual low-level moisture moved into the mountains on a strong northwest wind later in the evening,  light snow began and accumulated 1 to 3 inches in "streaks" across some of the mountains counties. The heaviest and most widespread accumulations (around 3 inches) were in Avery and Haywood counties. Schools were delayed or closed. Other counties reported amounts ranging from a trace to an inch or so. Numerous accidents occurred early in the event because of slick roads - even where accumulations were light.",7
5720943,MACON (ZONE), ,11/02/1999,2100,Winter Weather, , ,0,0,0,0,NC,EST, ,2413853,Z,62,GSP,0,0,LAW ENFORCEMENT, , , , , , , , ,11/03/1999,300, , , , ,"","A strong storm system moved northeast through the Tennessee River Valley early on the 2nd. Strong southwest winds ahead of the system  reached damaging levels and blew down trees and power lines in several locations. Some traffic accidents occurred when drivers ran cars into downed trees in the road. Later in the day, after the cold front passed, a gusty northwest wind blew a few trees down along the Blue Ridge Parkway 3 miles southeast  of Spruce Pine. 

As much colder air and residual low-level moisture moved into the mountains on a strong northwest wind later in the evening,  light snow began and accumulated 1 to 3 inches in "streaks" across some of the mountains counties. The heaviest and most widespread accumulations (around 3 inches) were in Avery and Haywood counties. Schools were delayed or closed. Other counties reported amounts ranging from a trace to an inch or so. Numerous accidents occurred early in the event because of slick roads - even where accumulations were light.",8
