EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
3294,CHIPPEWA (ZONE), ,11/01/2006,2200,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,745,Z,8,APX,0,0,Department of Highways, , , , , , , , ,11/03/2006,1300, , , , ,"","A strong low pressure system near Hudson Bay brought an early season cold blast to the northern Great Lakes region.  Heavy lake effect snow occurred in some of the west-northwest flow snowbelts.  About a foot of snow fell in and north of Paradise in Chippewa County.  In Northern Lower Michigan, heavy snow occurred in the higher terrain areas from Mancelona and Alba, eastward almost as far as Gaylord.  The maximum snowfall amount was 15 inches, 7 miles west of Gaylord.",1
3292,ANTRIM (ZONE), ,11/02/2006,300,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,745,Z,21,APX,0,0,Public, , , , , , , , ,11/03/2006,1300, , , , ,"","A strong low pressure system near Hudson Bay brought an early season cold blast to the northern Great Lakes region.  Heavy lake effect snow occurred in some of the west-northwest flow snowbelts.  About a foot of snow fell in and north of Paradise in Chippewa County.  In Northern Lower Michigan, heavy snow occurred in the higher terrain areas from Mancelona and Alba, eastward almost as far as Gaylord.  The maximum snowfall amount was 15 inches, 7 miles west of Gaylord.",2
3293,OTSEGO (ZONE), ,11/02/2006,330,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,745,Z,22,APX,0,0,NWS Employee, , , , , , , , ,11/03/2006,1300, , , , ,"","A strong low pressure system near Hudson Bay brought an early season cold blast to the northern Great Lakes region.  Heavy lake effect snow occurred in some of the west-northwest flow snowbelts.  About a foot of snow fell in and north of Paradise in Chippewa County.  In Northern Lower Michigan, heavy snow occurred in the higher terrain areas from Mancelona and Alba, eastward almost as far as Gaylord.  The maximum snowfall amount was 15 inches, 7 miles west of Gaylord.",3
3593,NORTHERN SCHOOLCRAFT (ZONE), ,11/02/2006,700,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,815,Z,85,MQT,0,0,Trained Spotter, , , , , , , , ,11/03/2006,700, , , , ,"Observers reported ten to thirteen inches of snow along Highway M-77 near the Alger County line.","Heavy lake effect snow occurred over portions of Alger, Luce and northern Schoolcraft counties from sunrise on the 2nd to sunrise on the 3rd. Locations from near Melstrand to 13 miles south of Grand Marais received over a foot of snow while 10 inches of snow was measured near Pine Stump Junction in Luce County.",4
3590,ALGER (ZONE), ,11/02/2006,700,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,815,Z,6,MQT,0,0,Trained Spotter, , , , , , , , ,11/03/2006,700, , , , ,"Observers reported thirteen inches of snow from Melstrand to thirteen  miles south of Grand Marais.","Heavy lake effect snow occurred over portions of Alger, Luce and northern Schoolcraft counties from sunrise on the 2nd to sunrise on the 3rd. Locations from near Melstrand to 13 miles south of Grand Marais received over a foot of snow while 10 inches of snow was measured near Pine Stump Junction in Luce County.",5
3595,LUCE (ZONE), ,11/02/2006,700,Lake-Effect Snow, , ,0,0,0,0,MI,EST-5, ,815,Z,7,MQT,0,0,Trained Spotter, , , , , , , , ,11/03/2006,700, , , , ,"Observers reported ten inches of snow at Pine Stump Junction.","Heavy lake effect snow occurred over portions of Alger, Luce and northern Schoolcraft counties from sunrise on the 2nd to sunrise on the 3rd. Locations from near Melstrand to 13 miles south of Grand Marais received over a foot of snow while 10 inches of snow was measured near Pine Stump Junction in Luce County.",6
5882,CRAWFORD (ZONE), ,11/02/2006,1100,Lake-Effect Snow, , ,0,0,50000,0,PA,EST-5, ,1310,Z,3,CLE,0,0,Trained Spotter, , , , , , , , ,11/03/2006,2000, , , , ,"Cold northwest winds blowing across Lake Erie caused an early season lake effect snow event.  The snow began during the late morning hours of the 2nd and continued into the evening hours of the 3rd.  Accumulations of 6 to 8 were reported over portions of the county.  A peak of 8 inches was measured near Meadville.","Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop.",7
5874,SOUTHERN ERIE (ZONE), ,11/02/2006,1100,Lake-Effect Snow, , ,0,0,150000,0,PA,EST-5, ,1310,Z,2,CLE,0,0,Trained Spotter, , , , , , , , ,11/03/2006,2000, , , , ,"Cold northwest winds blowing across Lake Erie caused an early season lake effect snow event.  The snow began during the late morning hours of the 2nd and continued into the evening of the 3rd.  The heaviest snow fell during the evening hours of the 2nd and early morning hours of the 3rd when visibilities at times were reduced to near zero.  Accumulations ranged from a couple inches near Lake Erie to more than a foot across inland sections of Erie County.  A peak of 16.3 inches was measured near Franklin Center.","Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop.",8
8887,NORTHERN ONEIDA (ZONE), ,11/02/2006,1700,Lake-Effect Snow, , ,0,0,0,0,NY,EST-5, ,1816,Z,9,BGM,0,0,Trained Spotter, , , , , , , , ,11/04/2006,1500, , , , ,"A prolonged period of lake effect snow brought snowfall totals of 12 to 23 inches across Northern Oneida County. Amounts included 23 inches at Glenmore, 22 inches at Point Rock, and 12.5 inches at Camden.","A prolonged period of cold northwesterly flow over the warmer waters of Lake Ontario set the stage for heavy lake effect snow over Oneida County. The lake effect snows started on the evening of the 2nd and persisted in varying intensities through the afternoon of the 4th. Total snowfall accumulations ranged from 1 to 2 feet over the northern half of the county and between 4 and 9 inches in the southern half of the county.",9
8888,SOUTHERN ONEIDA (ZONE), ,11/02/2006,1700,Lake-Effect Snow, , ,0,0,0,0,NY,EST-5, ,1816,Z,37,BGM,0,0,Trained Spotter, , , , , , , , ,11/04/2006,1500, , , , ,"A prolonged period of lake effect snow brought snowfall totals of 4 to 9 inches across Southern Oneida County. The town of Floyd measured 8.5 inches.","A prolonged period of cold northwesterly flow over the warmer waters of Lake Ontario set the stage for heavy lake effect snow over Oneida County. The lake effect snows started on the evening of the 2nd and persisted in varying intensities through the afternoon of the 4th. Total snowfall accumulations ranged from 1 to 2 feet over the northern half of the county and between 4 and 9 inches in the southern half of the county.",10
