EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5274667,CALEDONIA (ZONE), ,11/05/2001,400,Winter Weather, , ,0,0,0,0,VT,EST, ,1125074,Z,7,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,11/05/2001,1400, , , , ,"","An area of low pressure moved across New England on Monday, November 5, 2001. Rain changed to snow with around 2 inches of snow in the higher elevations.",1
5274668,ESSEX (ZONE), ,11/05/2001,400,Winter Weather, , ,0,0,0,0,VT,EST, ,1125074,Z,4,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,11/05/2001,1400, , , , ,"","An area of low pressure moved across New England on Monday, November 5, 2001. Rain changed to snow with around 2 inches of snow in the higher elevations.",2
5274669,ORLEANS (ZONE), ,11/05/2001,400,Winter Weather, , ,0,0,0,0,VT,EST, ,1125074,Z,3,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,11/05/2001,1400, , , , ,"","An area of low pressure moved across New England on Monday, November 5, 2001. Rain changed to snow with around 2 inches of snow in the higher elevations.",3
5273293,NORTHERN CARROLL (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,NH,EST, ,1124768,Z,4,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",4
5273296,INTERIOR CUMBERLAND (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,ME,EST, ,1124769,Z,19,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",5
5273295,SOUTHERN COOS (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,NH,EST, ,1124768,Z,2,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",6
5273297,NORTHERN OXFORD (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,ME,EST, ,1124769,Z,7,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",7
5273298,SOUTHERN OXFORD (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,ME,EST, ,1124769,Z,12,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",8
5273294,NORTHERN GRAFTON (ZONE), ,11/05/2001,600,Heavy Snow, , ,0,0,0,0,NH,EST, ,1124768,Z,3,GYX,0,0,OFFICIAL NWS OBS., , , , , , , , ,11/05/2001,1400, , , , ,"","Rain changed to snow, especially in the higher terrain, as a low pressure center developed in the Gulf of Maine.  Snowfall amounts generally ranged from 1 to 4 inches, with up to 6 inches in the higher terrain.  The wet snow and near-freezing temperatures caused slippery conditions which contributed to numerous accidents throughout the area.",9
5275013,NORTHERN EL PASO COUNTY/MONUMENT RIDGE (ZONE), ,11/08/2001,30,Heavy Snow, , ,0,0,0,0,CO,MST, ,1125107,Z,72,PUB,0,0,TRAINED SPOTTER, , , , , , , , ,11/08/2001,830, , , , ,"A weather disturbance dumped 4 to 8 inches of snow in western and northern El Paso county, with lesser amounts to the east and south.","",10
5274671,CALEDONIA (ZONE), ,11/11/2001,1200,Winter Weather, , ,0,0,0,0,VT,EST, ,1125075,Z,7,BTV,0,0,NEWSPAPER, , , , , , , , ,11/12/2001,1200, , , , ,"","Light snow fell across the region with many areas reporting between 1 and 4 inches of snowfall. The greatest amounts were in the higher terrain of the Green Mountains. A few minor automobile accidents were reported in Franklin and Washington counties.",11
