EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
200952,CAPE FAIRWEATHER TO CAPE SUCKLING COASTAL AREA (ZONE), ,11/01/2009,1010,Heavy Snow, , ,0,0,0,0,AK,AKST-9, ,34835,Z,17,AJK,0,0,Official NWS Observations, , , , , , , , ,11/01/2009,1600, , , , ,"Heavy snow.  WSO Yakutat observed 7.5 inches of new snow for 12 hours ending at 4 PM on 11/01.","A gale force low pressure system over the north central Gulf of Alaska on 11/01 was stationary with numerous bands of heavy showers moving east to west associated with minor troughs.  The showers continued bring locally heavy snowfall amounts throughout the day. WSO Yakutat reported 7.5 inches of new snowfall for 12 hours ending at 4 pm on 11/01.",1
195922,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,11/06/2009,1600,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,33817,Z,518,SEW,0,0,Park/Forest Service, , , , , , , , ,11/07/2009,1500, , , , ,"NWAC stations at Mt Baker and Stevens Pass recorded more than 18 inches of snow during the warning period.","A Pacific frontal system brought heavy snow to the North and Central Cascades of Washington on November 6-7.",2
195923,WEST SLOPES CENTRAL CASCADES AND PASSES (ZONE), ,11/06/2009,1600,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,33817,Z,519,SEW,0,0,Park/Forest Service, , , , , , , , ,11/07/2009,1500, , , , ,"NWAC stations at Stevens Pass and Crystal reported 18 inches of snow or greater during the warning period.","A Pacific frontal system brought heavy snow to the North and Central Cascades of Washington on November 6-7.",3
203568,KOOTENAI/CABINET REGION (ZONE), ,11/07/2009,800,Winter Storm, , ,0,0,0,0,MT,MST-7, ,35207,Z,1,MSO,0,0,SNOTEL, , , , , , , , ,11/08/2009,259, , , , ,"SNOTELs in the area reported between five to nine inches of snow above 4000 feet.  In addition gusty west winds up to 40 mph were reported.","A moist westerly flow brought moderate to heavy snow accumulations over the higher terrain of northwest Montana.  Total snow amounts ranged between five to eleven inches.  In addition to the snow, a strong jet stream caused gusty winds up to 45 mph, causing areas of blowing and drifting snow.",4
203569,WEST GLACIER REGION (ZONE), ,11/07/2009,800,Winter Storm, , ,0,0,0,0,MT,MST-7, ,35207,Z,2,MSO,0,0,SNOTEL, , , , , , , , ,11/08/2009,748, , , , ,"SNOTELs in the area reported five to nine inches of new snow.  In addition, wind gusts up to 90 mph were reported over Logan Pass.","A moist westerly flow brought moderate to heavy snow accumulations over the higher terrain of northwest Montana.  Total snow amounts ranged between five to eleven inches.  In addition to the snow, a strong jet stream caused gusty winds up to 45 mph, causing areas of blowing and drifting snow.",5
203571,LOWER CLARK FORK REGION (ZONE), ,11/07/2009,800,Winter Storm, , ,0,0,0,0,MT,MST-7, ,35207,Z,4,MSO,0,0,SNOTEL, , , , , , , , ,11/08/2009,259, , , , ,"SNOTELs in the area reported between five to eleven inches of new snow.","A moist westerly flow brought moderate to heavy snow accumulations over the higher terrain of northwest Montana.  Total snow amounts ranged between five to eleven inches.  In addition to the snow, a strong jet stream caused gusty winds up to 45 mph, causing areas of blowing and drifting snow.",6
200181,NORTHERN PANHANDLE (ZONE), ,11/07/2009,1000,Heavy Snow, , ,0,0,0,0,ID,PST-8, ,34686,Z,1,OTX,0,0,SNOTEL, , , , , , , , ,11/08/2009,400, , , , ,"","A deep area of low pressure in the Gulf of Alaska sent a pair of weather disturbances into North Idaho.  This in combination with deep instability led to heavy snow in the North Idaho Panhandle Mountains, with the Hidden Lake Snotel picking up eight inches of snow.",7
196485,WEST SLOPES NORTHERN CASCADES AND PASSES (ZONE), ,11/10/2009,900,Heavy Snow, , ,0,0,0,0,WA,PST-8, ,33930,Z,518,SEW,0,0,Park/Forest Service, , , , , , , , ,11/11/2009,800, , , , ,"NWAC station at Mt Baker reported 24 inches of snowfall during the 24-hour period ending 8 AM November 11.","Moist southwest flow produced 24 inches of snow at Mt Baker during on Nov 10-11.",8
198432,UPPER KOBUK AND NOATAK VLYS (ZONE), ,11/11/2009,116,Heavy Snow, , ,0,0,0,0,AK,AKST-9, ,33904,Z,217,AFG,0,0,Public, , , , , , , , ,11/11/2009,1436, , , , ,"","A strong 967 mb low pressure system developed over the Bering Strait on the night of the 10th, and moved near the Seward Peninsula and intensified to 956 mb on the morning of the 11th. The storm brought strong west winds, heavy snow and blizzard conditions to zones 209, 211, 212 and 217. The low then moved inland and weakened during the evening of the 11th. ||Zone 207: Blizzard conditions were observed at times at Point Hope.  At the Point Hope AWOS the visibility was frequently reduced to one half mile and occasionally to one quarter mile in snow and blowing snow.  There was a peak wind gust of 48kt/55 mph.||209: Periods of heavy snow and strong west winds reduced the visibility to one quarter of a mile at Kotzebue on the morning and afternoon of the 11th. 8.2 inches of snow was also observed at the WSO in Kotzebue.  The wind gusted to 52kt/60 mph at the Kotzebue ASOS during the morning of the 11th. ||Zone 211: Blizzard conditions and heavy snow were observed at Nome during the afternoon and evening hours of the 11th. A total of 7.5 inches of snow was observed at the Nome National Weather Service Office. The visibility was frequently reduced to one quarter mile or less in snow and blowing snow. The wind gusted to 45 kt/52 mph at the Nome ASOS. Blizzard conditions were also observed at Golovin AWOS on the afternoon of the 11th. The wind gusted as high as 41kt/47 mph. ||Zone 212: Blizzard conditions were observed at the Unalakleet ASOS during the afternoon hours of the 11th. The visibility was frequently reduced to one quarter mile or less, and occasionally to zero in snow and blowing snow. The wind gusted as high as 51kt/59 mph.||Zone 217: Heavy snow was observed at Ambler on the 11th, and approximately 10 inches of snow fell from the late morning through late in the evening.",9
196375,BALDWIN PEN. & SELAWIK VALLEY (ZONE), ,11/11/2009,300,Blizzard, , ,0,0,0,0,AK,AKST-9, ,33904,Z,209,AFG,0,0,ASOS, , , , , , , , ,11/11/2009,1600, , , , ,"","A strong 967 mb low pressure system developed over the Bering Strait on the night of the 10th, and moved near the Seward Peninsula and intensified to 956 mb on the morning of the 11th. The storm brought strong west winds, heavy snow and blizzard conditions to zones 209, 211, 212 and 217. The low then moved inland and weakened during the evening of the 11th. ||Zone 207: Blizzard conditions were observed at times at Point Hope.  At the Point Hope AWOS the visibility was frequently reduced to one half mile and occasionally to one quarter mile in snow and blowing snow.  There was a peak wind gust of 48kt/55 mph.||209: Periods of heavy snow and strong west winds reduced the visibility to one quarter of a mile at Kotzebue on the morning and afternoon of the 11th. 8.2 inches of snow was also observed at the WSO in Kotzebue.  The wind gusted to 52kt/60 mph at the Kotzebue ASOS during the morning of the 11th. ||Zone 211: Blizzard conditions and heavy snow were observed at Nome during the afternoon and evening hours of the 11th. A total of 7.5 inches of snow was observed at the Nome National Weather Service Office. The visibility was frequently reduced to one quarter mile or less in snow and blowing snow. The wind gusted to 45 kt/52 mph at the Nome ASOS. Blizzard conditions were also observed at Golovin AWOS on the afternoon of the 11th. The wind gusted as high as 41kt/47 mph. ||Zone 212: Blizzard conditions were observed at the Unalakleet ASOS during the afternoon hours of the 11th. The visibility was frequently reduced to one quarter mile or less, and occasionally to zero in snow and blowing snow. The wind gusted as high as 51kt/59 mph.||Zone 217: Heavy snow was observed at Ambler on the 11th, and approximately 10 inches of snow fell from the late morning through late in the evening.",10
