EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
141231,HAINES BOROUGH AND LYNN CANAL (ZONE), ,11/01/2008,500,Heavy Snow, , ,0,0,0,0,AK,AKST-9, ,24205,Z,19,AJK,0,0,COOP Observer, , , , , , , , ,11/01/2008,1100, , , , ,"Haines customs measured 21.0 inches of new snowfall for 24 hours ending at 0700 AKST 11/2. Haines cooperative observer downtown measured 8.6 inches of new snowfall for 24 hours ending at 0800 on 11/2.","On 11/1 the arctic front was stationary over the Haines area. Warm moist air moved over the area aloft. New snowfall ranged over the Haines and the Chilikat Highway from 8.6 to 21 inches in 24 hours ending 0800 AKST on 11/2.",1
137289,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE), ,11/01/2008,1000,Winter Storm, , ,0,0,0,0,CA,PST-8, ,23538,Z,69,STO,0,0,Department of Highways, , , , , , , , ,11/04/2008,1500, , , , ,"Heavy snow fell from several back-to-back storm systems, with snow levels beginning at above 8000 feet and gradually lowering below pass levels as colder air moved in. Fourteen inches of snow were reported at Castle Peak, 12-15 inches at Donner Summit, and 10-14 inches at Alpine Meadows.","A series of winter storms moved through Northern California, bringing heavy snow as low as the 6000-8000 foot elevations in the mountains. Gusty wind of 45-55 mph occurred over the higher mountain elevations. Precipitation amounts exceeded 5-7 inches, liquid equivalent, in portions of the northern Sierra Nevada Mountains. There were 1-3 inches of rain in the Central Valley and 2-6 inches of rain in the Sierra Nevada foothills.",2
137288,MT SHASTA/WESTERN PLUMAS COUNTY (ZONE), ,11/01/2008,1000,Winter Storm, , ,0,0,0,0,CA,PST-8, ,23538,Z,68,STO,0,0,Park/Forest Service, , , , , , , , ,11/04/2008,1000, , , , ,"Storms brought strong wind, low visibility, and heavy snow to the higher mountain elevations with most of the snow falling above 6000 feet. Fourteen inches of snow were reported at the Lassen Volcanic National Park Visitor Center, located at 6300 feet. Winds gusting to 45 mph were recorded at the Sugarloaf RAWS on November 1st at 0451PST. Heavy rain fell at lower elevations.","A series of winter storms moved through Northern California, bringing heavy snow as low as the 6000-8000 foot elevations in the mountains. Gusty wind of 45-55 mph occurred over the higher mountain elevations. Precipitation amounts exceeded 5-7 inches, liquid equivalent, in portions of the northern Sierra Nevada Mountains. There were 1-3 inches of rain in the Central Valley and 2-6 inches of rain in the Sierra Nevada foothills.",3
142729,WASATCH MOUNTAINS I-80 NORTH (ZONE), ,11/03/2008,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,24568,Z,7,SLC,0,0,COOP Observer, , , , , , , , ,11/05/2008,1200, , , , ,"Snowbasin received 18 inches of new snow over a 24 hour period.","A vigorous early season storm moved through the area, producing widespread precipitation. After the initial cold front on the 3rd and 4th, lake effect snow continued into November 5th.",4
142730,WASATCH MOUNTAINS SOUTH OF I-80 (ZONE), ,11/03/2008,600,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,24568,Z,8,SLC,0,0,COOP Observer, , , , , , , , ,11/06/2008,100, , , , ,"Alta received a storm total of 46 inches of new snow, while Snowbird and Brighton received 41 and 27 inches respectively.","A vigorous early season storm moved through the area, producing widespread precipitation. After the initial cold front on the 3rd and 4th, lake effect snow continued into November 5th.",5
139680,GREATER LAKE TAHOE AREA (ZONE), ,11/03/2008,1500,Winter Weather, , ,0,0,0,0,CA,PST-8, ,23967,Z,72,REV,0,0,Trained Spotter, , , , , , , , ,11/04/2008,300, , , , ,"A trained weather spotter located 5 miles WSW of Prosser Creek reservoir reported 8 inches of snowfall since Monday afternoon.","A cold front brought early season snowfall to the east-central Sierra.",6
139681,GREATER LAKE TAHOE AREA (ZONE), ,11/03/2008,1600,Winter Weather, , ,0,0,0,0,CA,PST-8, ,23967,Z,72,REV,0,0,Public, , , , , , , , ,11/04/2008,300, , , , ,"Boreal ski area reported 10 inches of snowfall since Monday afternoon.","A cold front brought early season snowfall to the east-central Sierra.",7
139677,GREATER LAKE TAHOE AREA (ZONE), ,11/03/2008,1600,Winter Weather, , ,0,0,0,0,NV,PST-8, ,23968,Z,2,REV,0,0,Public, , , , , , , , ,11/04/2008,300, , , , ,"Mount Rose ski area reported 8.0 inches of snowfall since Monday afternoon.","A cold front brought early season snowfall to the east-central Sierra and western Nevada.",8
142536,EASTERN SAN JUAN MOUNTAINS ABOVE 10000 FT (ZONE), ,11/04/2008,500,Winter Storm, , ,0,0,0,0,CO,MST-7, ,24369,Z,68,PUB,0,0,Trained Spotter, , , , , , , , ,11/05/2008,1700, , , , ,"","A quick moving upper disturbance generated snow accumulations in excess of 8 inches across the higher terrain of the Mosquito Range, eastern Sawatch Range, and the La Garita and eastern San Juan Mountains.",9
141730,EASTERN LAKE COUNTY / WESTERN MOSQUITO RANGE ABOVE 11000 FT (ZONE), ,11/04/2008,600,Winter Storm, , ,0,0,0,0,CO,MST-7, ,24369,Z,58,PUB,0,0,Trained Spotter, , , , , , , , ,11/05/2008,2200, , , , ,"","A quick moving upper disturbance generated snow accumulations in excess of 8 inches across the higher terrain of the Mosquito Range, eastern Sawatch Range, and the La Garita and eastern San Juan Mountains.",10
142533,EASTERN SAWATCH MOUNTAINS ABOVE 11000 FT (ZONE), ,11/04/2008,600,Winter Storm, , ,0,0,0,0,CO,MST-7, ,24369,Z,60,PUB,0,0,Other Federal Agency, , , , , , , , ,11/05/2008,2200, , , , ,"","A quick moving upper disturbance generated snow accumulations in excess of 8 inches across the higher terrain of the Mosquito Range, eastern Sawatch Range, and the La Garita and eastern San Juan Mountains.",11
142534,LA GARITA MOUNTAINS ABOVE 10000 FT (ZONE), ,11/04/2008,600,Winter Storm, , ,0,0,0,0,CO,MST-7, ,24369,Z,66,PUB,0,0,Other Federal Agency, , , , , , , , ,11/05/2008,1700, , , , ,"","A quick moving upper disturbance generated snow accumulations in excess of 8 inches across the higher terrain of the Mosquito Range, eastern Sawatch Range, and the La Garita and eastern San Juan Mountains.",12
142731,WESTERN UINTA MOUNTAINS (ZONE), ,11/04/2008,1100,Heavy Snow, , ,0,0,0,0,UT,MST-7, ,24568,Z,9,SLC,0,0,SNOTEL, , , , , , , , ,11/05/2008,200, , , , ,"Chalk Creek #1 SNOTEL received approximately 12 inches of new snow in 12 hours.","A vigorous early season storm moved through the area, producing widespread precipitation. After the initial cold front on the 3rd and 4th, lake effect snow continued into November 5th.",13
136726,NORTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,11/04/2008,1400,Winter Storm, , ,0,0,0,0,CO,MST-7, ,23400,Z,18,GJT,0,0,Department of Highways, , , , , , , , ,11/06/2008,400, , , , ,"Snowfall of 9 to 24 inches occurred while wind gusts of 30 to 50 mph produced blowing and drifting snow. Highway 550 over Red Mountain Pass was closed for a period of time due to the snow and multiple accidents.","A strong autumn low pressure system brought significant early season snowfall and strong winds to the mountains and some valleys of western Colorado.",14
136727,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,11/04/2008,1400,Winter Storm, , ,0,0,0,0,CO,MST-7, ,23400,Z,19,GJT,0,0,Department of Highways, , , , , , , , ,11/06/2008,300, , , , ,"Snowfall of 5 to 13 inches occurred with locally higher amounts up to 20 inches. Wind gusts of 30 to 50 mph produced blowing and drifting snow. Highway 550 over Red Mountain Pass was closed for a period of time due to the snow and multiple accidents.","A strong autumn low pressure system brought significant early season snowfall and strong winds to the mountains and some valleys of western Colorado.",15
